ReviewKey,UserKey,SystemKey,OwnerKey,CycleDateKey,ReviewCompletedDateKey,ReviewStatus,DaysOutstanding,IsOrphanedAccount,HasSoDConflict
3324,215,2,1,20250401,20250423.0,Completed,22,False,False
3325,215,2,1,20250701,20250720.0,Completed,19,False,False
3326,215,2,1,20251001,20251006.0,Completed,5,False,False
3327,215,2,1,20260101,20260129.0,Completed,28,False,False
3328,215,2,1,20260401,20260419.0,Completed,18,False,False
3329,215,2,1,20260701,20260906.0,Completed,67,False,False
3330,215,4,1,20240701,20240715.0,Completed,14,False,False
3331,215,4,1,20241001,20241008.0,Completed,7,False,False
3332,215,4,1,20250101,20250114.0,Completed,13,False,False
3333,215,4,1,20250401,20250416.0,Completed,15,False,False
3334,215,4,1,20250701,20250721.0,Completed,20,False,False
3335,215,4,1,20251001,20251014.0,Completed,13,False,False
3336,215,4,1,20260101,20260218.0,Completed,48,False,False
3337,215,4,1,20260401,20260405.0,Completed,4,False,False
3338,215,4,1,20260701,20260710.0,Completed,9,False,False
3339,215,9,1,20240701,20240708.0,Completed,7,False,False
3340,215,9,1,20241001,20241011.0,Completed,10,False,False
3341,215,9,1,20250101,20250118.0,Completed,17,False,False
3342,215,9,1,20250401,20250417.0,Completed,16,False,False
3343,215,9,1,20250701,20250721.0,Completed,20,False,False
3344,215,9,1,20251001,20251015.0,Completed,14,False,False
3345,215,9,1,20260101,20260116.0,Completed,15,False,False
3346,215,9,1,20260401,20260415.0,Completed,14,False,False
3347,215,9,1,20260701,20260710.0,Completed,9,False,False
3348,216,1,1,20240701,20240719.0,Completed,18,False,False
3349,216,1,1,20241001,20241014.0,Completed,13,False,False
3350,216,1,1,20250101,20250211.0,Completed,41,False,False
3351,216,1,1,20250401,20250404.0,Completed,3,False,False
3352,216,1,1,20250701,20250730.0,Completed,29,False,False
3353,216,1,1,20251001,20251116.0,Completed,46,False,False
3354,216,1,1,20260101,20260225.0,Completed,55,False,False
3355,216,1,1,20260401,20260403.0,Completed,2,False,False
3356,216,1,1,20260701,20260720.0,Completed,19,False,False
3357,217,3,1,20240701,20240715.0,Completed,14,False,False
3358,217,3,1,20241001,20241019.0,Completed,18,False,False
3359,217,3,1,20250101,20250305.0,Completed,63,False,False
3360,217,3,1,20250401,20250415.0,Completed,14,False,False
3361,217,3,1,20250701,20250816.0,Completed,46,False,False
3362,217,3,1,20251001,20251031.0,Completed,30,False,False
3363,217,3,1,20260101,20260118.0,Completed,17,False,False
3364,217,3,1,20260401,20260417.0,Completed,16,False,False
3365,217,3,1,20260701,20260802.0,Completed,32,False,False
3366,217,8,1,20240701,20240713.0,Completed,12,False,False
3367,217,8,1,20241001,20241003.0,Completed,2,False,False
3368,217,8,1,20250101,20250107.0,Completed,6,False,False
3369,217,8,1,20250401,20250417.0,Completed,16,False,False
3370,217,8,1,20250701,20250705.0,Completed,4,False,False
3371,217,8,1,20251001,20251026.0,Completed,25,False,False
3372,217,8,1,20260101,20260104.0,Completed,3,False,False
3373,217,8,1,20260401,20260412.0,Completed,11,False,False
3374,217,8,1,20260701,20260722.0,Completed,21,False,False
3375,217,4,1,20240701,20240706.0,Completed,5,False,False
3376,217,4,1,20241001,20241005.0,Completed,4,False,False
3377,217,4,1,20250101,20250119.0,Completed,18,False,False
3378,217,4,1,20250401,20250424.0,Completed,23,False,False
3379,217,4,1,20250701,20250712.0,Completed,11,False,False
3380,217,4,1,20251001,20251010.0,Completed,9,False,False
3381,217,4,1,20260101,20260104.0,Completed,3,False,False
3382,217,4,1,20260401,20260415.0,Completed,14,False,False
3383,217,4,1,20260701,20260703.0,Completed,2,False,False
3384,218,8,1,20240701,20240802.0,Completed,32,False,False
3385,218,8,1,20241001,20241013.0,Completed,12,False,False
3386,218,8,1,20250101,20250107.0,Completed,6,False,False
3387,218,8,1,20250401,20250409.0,Completed,8,False,False
3388,218,8,1,20250701,20250716.0,Completed,15,False,False
3389,218,8,1,20251001,20251010.0,Completed,9,False,False
3390,218,8,1,20260101,20260114.0,Completed,13,False,False
3391,218,8,1,20260401,20260406.0,Completed,5,False,False
3392,218,8,1,20260701,20260729.0,Completed,28,False,False
3393,218,7,1,20240701,20240709.0,Completed,8,False,False
3394,218,7,1,20241001,20241002.0,Completed,1,False,False
3395,218,7,1,20250101,20250111.0,Completed,10,False,False
3396,218,7,1,20250401,20250408.0,Completed,7,False,False
3397,218,7,1,20250701,20250727.0,Completed,26,False,False
3398,218,7,1,20251001,20251007.0,Completed,6,False,False
3399,218,7,1,20260101,20260110.0,Completed,9,False,False
3400,218,7,1,20260401,20260416.0,Completed,15,False,False
3401,218,7,1,20260701,20260721.0,Completed,20,False,False
3402,219,7,1,20240701,20240803.0,Completed,33,False,False
3403,219,7,1,20241001,20241007.0,Completed,6,False,False
3404,219,7,1,20250101,20250201.0,Completed,31,False,False
3405,219,7,1,20250401,20250427.0,Completed,26,False,False
3406,219,7,1,20250701,20250708.0,Completed,7,False,False
3407,219,7,1,20251001,20251007.0,Completed,6,False,False
3408,219,7,1,20260101,20260118.0,Completed,17,False,False
3409,219,7,1,20260401,20260414.0,Completed,13,False,False
3410,219,7,1,20260701,20260718.0,Completed,17,False,False
3411,220,4,1,20240701,20240711.0,Completed,10,False,False
3412,220,4,1,20241001,20241015.0,Completed,14,False,False
3413,220,4,1,20250101,20250113.0,Completed,12,False,False
3414,220,4,1,20250401,20250418.0,Completed,17,False,False
3415,220,4,1,20250701,20250707.0,Completed,6,False,False
3416,220,4,1,20251001,20251015.0,Completed,14,False,False
3417,220,4,1,20260101,20260203.0,Completed,33,False,False
3418,220,4,1,20260401,20260502.0,Completed,31,False,False
3419,220,4,1,20260701,20260717.0,Completed,16,False,False
3420,220,8,1,20240701,20240707.0,Completed,6,False,False
3421,220,8,1,20241001,20241113.0,Completed,43,False,False
3422,220,8,1,20250101,20250118.0,Completed,17,False,False
3423,220,8,1,20250401,20250511.0,Completed,40,False,False
3424,220,8,1,20250701,20250719.0,Completed,18,False,False
3425,220,8,1,20251001,20251002.0,Completed,1,False,False
3426,220,8,1,20260101,20260213.0,Completed,43,False,False
3427,220,8,1,20260401,20260424.0,Completed,23,False,False
3428,220,8,1,20260701,20260714.0,Completed,13,False,False
3429,221,7,1,20240701,20240703.0,Completed,2,False,False
3430,221,7,1,20241001,20241026.0,Completed,25,False,False
3431,221,7,1,20250101,20250118.0,Completed,17,False,False
3432,221,7,1,20250401,20250522.0,Completed,51,False,False
3433,221,7,1,20250701,20250808.0,Completed,38,False,False
3434,221,7,1,20251001,20251110.0,Completed,40,False,False
3435,221,7,1,20260101,20260116.0,Completed,15,False,False
3436,221,7,1,20260401,20260416.0,Completed,15,False,False
3437,221,7,1,20260701,20260719.0,Completed,18,False,False
3438,221,8,1,20240701,20240709.0,Completed,8,False,False
3439,221,8,1,20241001,20241015.0,Completed,14,False,False
3440,221,8,1,20250101,20250113.0,Completed,12,False,False
3441,221,8,1,20250401,20250501.0,Completed,30,False,False
3442,221,8,1,20250701,20250804.0,Completed,34,False,False
3443,221,8,1,20251001,20251022.0,Completed,21,False,False
3444,221,8,1,20260101,20260108.0,Completed,7,False,False
3445,221,8,1,20260401,20260516.0,Completed,45,False,False
3446,221,8,1,20260701,20260726.0,Completed,25,False,False
3447,222,3,1,20240701,20240804.0,Completed,34,False,False
3448,222,3,1,20241001,20241110.0,Completed,40,False,False
3449,222,3,1,20250101,20250108.0,Completed,7,False,False
3450,222,3,1,20250401,20250424.0,Completed,23,False,False
3451,222,3,1,20250701,20250902.0,Completed,63,False,False
3452,222,3,1,20251001,20251008.0,Completed,7,False,False
3453,222,3,1,20260101,20260108.0,Completed,7,False,False
3454,222,3,1,20260401,20260521.0,Completed,50,False,False
3455,222,3,1,20260701,20260808.0,Completed,38,False,False
3456,222,9,1,20240701,20240705.0,Completed,4,False,False
3457,222,9,1,20241001,20241012.0,Completed,11,False,False
3458,222,9,1,20250101,20250118.0,Completed,17,False,False
3459,222,9,1,20250401,20250416.0,Completed,15,False,False
3460,222,9,1,20250701,20250719.0,Completed,18,False,False
3461,222,9,1,20251001,20251011.0,Completed,10,False,False
3462,222,9,1,20260101,20260117.0,Completed,16,False,False
3463,222,9,1,20260401,20260422.0,Completed,21,False,False
3464,222,9,1,20260701,20260721.0,Completed,20,False,False
3465,223,7,1,20240701,20240711.0,Completed,10,False,False
3466,223,7,1,20241001,20241024.0,Completed,23,False,False
3467,223,7,1,20250101,20250107.0,Completed,6,False,False
3468,223,7,1,20250401,20250409.0,Completed,8,False,False
3469,223,7,1,20250701,20250726.0,Completed,25,False,False
3470,223,7,1,20251001,20251023.0,Completed,22,False,False
3471,223,7,1,20260101,20260112.0,Completed,11,False,False
3472,223,7,1,20260401,20260409.0,Completed,8,False,False
3473,223,7,1,20260701,20260710.0,Completed,9,False,False
3474,223,1,1,20240701,20240811.0,Completed,41,False,False
3475,223,1,1,20241001,20241106.0,Completed,36,False,False
3476,223,1,1,20250101,20250116.0,Completed,15,False,False
3477,223,1,1,20250401,20250515.0,Completed,44,False,False
3478,223,1,1,20250701,20250722.0,Completed,21,False,False
3479,223,1,1,20251001,20251013.0,Completed,12,False,False
3480,223,1,1,20260101,20260120.0,Completed,19,False,False
3481,223,1,1,20260401,20260430.0,Completed,29,False,False
3482,223,1,1,20260701,20260813.0,Completed,43,False,False
3483,223,8,1,20240701,20240722.0,Completed,21,False,False
3484,223,8,1,20241001,20241013.0,Completed,12,False,False
3485,223,8,1,20250101,20250117.0,Completed,16,False,False
3486,223,8,1,20250401,20250413.0,Completed,12,False,False
3487,223,8,1,20250701,20250708.0,Completed,7,False,False
3488,223,8,1,20251001,20251014.0,Completed,13,False,False
3489,223,8,1,20260101,20260103.0,Completed,2,False,False
3490,223,8,1,20260401,20260506.0,Completed,35,False,False
3491,223,8,1,20260701,20260716.0,Completed,15,False,False
3492,224,2,1,20240701,20240807.0,Completed,37,False,False
3493,224,2,1,20241001,20241016.0,Completed,15,False,False
3494,224,2,1,20250101,20250131.0,Completed,30,False,False
3495,224,2,1,20250401,20250505.0,Completed,34,False,False
3496,224,2,1,20250701,20250723.0,Completed,22,False,False
3497,224,2,1,20251001,20251024.0,Completed,23,False,False
3498,224,2,1,20260101,20260110.0,Completed,9,False,False
3499,224,2,1,20260401,20260624.0,Completed,84,False,False
3500,224,2,1,20260701,20260716.0,Completed,15,False,False
3501,224,8,1,20240701,20240709.0,Completed,8,False,False
3502,224,8,1,20241001,20241106.0,Completed,36,False,False
3503,224,8,1,20250101,20250120.0,Completed,19,False,False
3504,224,8,1,20250401,20250423.0,Completed,22,False,False
3505,224,8,1,20250701,20250705.0,Completed,4,False,False
3506,224,8,1,20251001,20251016.0,Completed,15,False,False
3507,224,8,1,20260101,20260105.0,Completed,4,False,False
3508,224,8,1,20260401,20260408.0,Completed,7,False,False
3509,224,8,1,20260701,20260816.0,Completed,46,False,False
3510,225,9,1,20240701,20240707.0,Completed,6,False,False
3511,225,9,1,20241001,20241022.0,Completed,21,False,False
3512,225,9,1,20250101,20250107.0,Completed,6,False,False
3513,225,9,1,20250401,20250408.0,Completed,7,False,False
3514,225,9,1,20250701,20250904.0,Completed,65,False,False
3515,225,9,1,20251001,20251013.0,Completed,12,False,False
3516,225,9,1,20260101,20260105.0,Completed,4,False,False
3517,225,9,1,20260401,20260423.0,Completed,22,False,False
3518,225,9,1,20260701,20260731.0,Completed,30,False,False
3519,225,1,1,20240701,20240816.0,Completed,46,False,False
3520,225,1,1,20241001,20241024.0,Completed,23,False,False
3521,225,1,1,20250101,20250125.0,Completed,24,False,False
3522,225,1,1,20250401,20250418.0,Completed,17,False,False
3523,225,1,1,20250701,20250711.0,Completed,10,False,False
3524,225,1,1,20251001,20251104.0,Completed,34,False,False
3525,225,1,1,20260101,20260123.0,Completed,22,False,False
3526,225,1,1,20260401,20260409.0,Completed,8,False,False
3527,225,1,1,20260701,20260726.0,Completed,25,False,False
3528,226,9,1,20240701,20240709.0,Completed,8,False,False
3529,226,9,1,20241001,20241017.0,Completed,16,False,False
3530,226,9,1,20250101,20250116.0,Completed,15,False,False
3531,226,9,1,20250401,20250411.0,Completed,10,False,False
3532,226,9,1,20250701,20250714.0,Completed,13,False,False
3533,226,4,1,20240701,20240715.0,Completed,14,False,False
3534,226,4,1,20241001,20241026.0,Completed,25,False,False
3535,226,4,1,20250101,20250114.0,Completed,13,False,False
3536,226,4,1,20250401,20250410.0,Completed,9,False,False
3537,226,4,1,20250701,20250712.0,Completed,11,False,False
3538,226,4,1,20251001,20251110.0,Completed,40,True,False
3539,227,8,1,20240701,20240707.0,Completed,6,False,False
3540,227,8,1,20241001,20241012.0,Completed,11,False,False
3541,227,8,1,20250101,20250112.0,Completed,11,False,False
3542,227,8,1,20250401,20250413.0,Completed,12,False,False
3543,227,8,1,20250701,20250706.0,Completed,5,False,False
3544,227,8,1,20251001,20251012.0,Completed,11,False,False
3545,227,8,1,20260101,20260110.0,Completed,9,False,False
3546,227,8,1,20260401,20260417.0,Completed,16,False,False
3547,227,8,1,20260701,20260729.0,Completed,28,False,False
3548,228,7,1,20240701,20240718.0,Completed,17,False,False
3549,228,7,1,20241001,20241015.0,Completed,14,False,False
3550,228,7,1,20250101,20250119.0,Completed,18,False,False
3551,228,7,1,20250401,20250416.0,Completed,15,False,False
3552,228,7,1,20250701,20250714.0,Completed,13,False,False
3553,228,7,1,20251001,20251025.0,Completed,24,False,False
3554,228,7,1,20260101,20260111.0,Completed,10,False,False
3555,228,7,1,20260401,20260406.0,Completed,5,False,False
3556,228,7,1,20260701,20260709.0,Completed,8,False,False
3557,228,8,1,20240701,20240708.0,Completed,7,False,False
3558,228,8,1,20241001,20241117.0,Completed,47,False,False
3559,228,8,1,20250101,20250130.0,Completed,29,False,False
3560,228,8,1,20250401,20250415.0,Completed,14,False,False
3561,228,8,1,20250701,20250709.0,Completed,8,False,False
3562,228,8,1,20251001,20251025.0,Completed,24,False,False
3563,228,8,1,20260101,20260115.0,Completed,14,False,False
3564,228,8,1,20260401,20260412.0,Completed,11,False,False
3565,228,8,1,20260701,20260715.0,Completed,14,False,False
3566,229,9,1,20240701,20240712.0,Completed,11,False,False
3567,229,9,1,20241001,20241019.0,Completed,18,False,False
3568,229,9,1,20250101,20250105.0,Completed,4,False,False
3569,229,9,1,20250401,20250419.0,Completed,18,False,False
3570,229,9,1,20250701,20250712.0,Completed,11,False,False
3571,229,9,1,20251001,20251026.0,Completed,25,False,False
3572,229,9,1,20260101,20260130.0,Completed,29,False,False
3573,229,9,1,20260401,20260504.0,Completed,33,False,False
3574,229,9,1,20260701,20260820.0,Completed,50,False,False
3575,229,1,1,20240701,20240904.0,Completed,65,False,False
3576,229,1,1,20241001,20241118.0,Completed,48,False,False
3577,229,1,1,20250101,20250111.0,Completed,10,False,False
3578,229,1,1,20250401,20250403.0,Completed,2,False,False
3579,229,1,1,20250701,20250823.0,Completed,53,False,False
3580,229,1,1,20251001,20251014.0,Completed,13,False,False
3581,229,1,1,20260101,20260511.0,Completed,130,False,False
3582,229,1,1,20260401,20260408.0,Completed,7,False,False
3583,229,1,1,20260701,20260817.0,Completed,47,False,False
3584,230,7,1,20240701,20240716.0,Completed,15,False,False
3585,230,7,1,20241001,20241005.0,Completed,4,False,False
3586,230,7,1,20250101,20250116.0,Completed,15,False,False
3587,230,7,1,20250401,20250408.0,Completed,7,False,False
3588,230,7,1,20250701,20250713.0,Completed,12,False,False
3589,230,7,1,20251001,20251014.0,Completed,13,False,False
3590,230,7,1,20260101,20260108.0,Completed,7,False,False
3591,230,7,1,20260401,20260411.0,Completed,10,False,False
3592,230,7,1,20260701,20260708.0,Completed,7,False,False
3593,230,8,1,20240701,20240703.0,Completed,2,False,False
3594,230,8,1,20241001,20241015.0,Completed,14,False,False
3595,230,8,1,20250101,20250202.0,Completed,32,False,False
3596,230,8,1,20250401,20250408.0,Completed,7,False,False
3597,230,8,1,20250701,20250813.0,Completed,43,False,False
3598,230,8,1,20251001,20251119.0,Completed,49,False,False
3599,230,8,1,20260101,20260110.0,Completed,9,False,False
3600,230,8,1,20260401,20260412.0,Completed,11,False,False
3601,230,8,1,20260701,20260710.0,Completed,9,False,False
3602,230,1,1,20240701,20240711.0,Completed,10,False,False
3603,230,1,1,20241001,20241023.0,Completed,22,False,False
3604,230,1,1,20250101,20250121.0,Completed,20,False,False
3605,230,1,1,20250401,20250429.0,Completed,28,False,False
3606,230,1,1,20250701,20250730.0,Completed,29,False,False
3607,230,1,1,20251001,20251010.0,Completed,9,False,False
3608,230,1,1,20260101,20260211.0,Completed,41,False,False
3609,230,1,1,20260401,20260423.0,Completed,22,False,False
3610,230,1,1,20260701,20260712.0,Completed,11,False,False
3611,231,3,1,20240701,20240723.0,Completed,22,False,False
3612,231,3,1,20241001,20241031.0,Completed,30,False,False
3613,231,3,1,20250101,20250315.0,Completed,73,False,False
3614,231,3,1,20250401,20250605.0,Completed,65,True,False
3615,231,8,1,20240701,20240710.0,Completed,9,False,False
3616,231,8,1,20241001,20241013.0,Completed,12,False,False
3617,231,8,1,20250101,20250108.0,Completed,7,False,False
3618,231,4,1,20240701,20240718.0,Completed,17,False,False
3619,231,4,1,20241001,20241010.0,Completed,9,False,False
3620,231,4,1,20250101,20250112.0,Completed,11,False,False
3621,232,9,1,20240701,20240728.0,Completed,27,False,False
3622,232,9,1,20241001,20241006.0,Completed,5,False,False
3623,232,9,1,20250101,20250203.0,Completed,33,False,False
3624,232,9,1,20250401,20250419.0,Completed,18,False,False
3625,232,9,1,20250701,20250802.0,Completed,32,False,False
3626,232,9,1,20251001,20251023.0,Completed,22,False,False
3627,232,9,1,20260101,20260126.0,Completed,25,False,False
3628,232,9,1,20260401,20260415.0,Completed,14,False,False
3629,232,9,1,20260701,20260706.0,Completed,5,False,False
3630,233,9,1,20240701,20240709.0,Completed,8,False,False
3631,233,9,1,20241001,20241008.0,Completed,7,False,False
3632,233,9,1,20250101,20250103.0,Completed,2,False,False
3633,233,9,1,20250401,20250428.0,Completed,27,False,False
3634,233,9,1,20250701,20250713.0,Completed,12,False,False
3635,233,9,1,20251001,20251007.0,Completed,6,False,False
3636,233,9,1,20260101,20260218.0,Completed,48,False,False
3637,233,9,1,20260401,20260602.0,Completed,62,False,False
3638,233,9,1,20260701,20260705.0,Completed,4,False,False
3639,233,4,1,20240701,20240712.0,Completed,11,False,False
3640,233,4,1,20241001,20241012.0,Completed,11,False,False
3641,233,4,1,20250101,20250107.0,Completed,6,False,False
3642,233,4,1,20250401,20250428.0,Completed,27,False,False
3643,233,4,1,20250701,20250703.0,Completed,2,False,False
3644,233,4,1,20251001,20251110.0,Completed,40,False,False
3645,233,4,1,20260101,20260115.0,Completed,14,False,False
3646,233,4,1,20260401,20260517.0,Completed,46,False,False
3647,233,4,1,20260701,20260714.0,Completed,13,False,False
3648,234,1,1,20240701,20240722.0,Completed,21,False,False
3649,234,1,1,20241001,20241126.0,Completed,56,False,False
3650,234,1,1,20250101,20250402.0,Completed,91,False,False
3651,234,1,1,20250401,20250621.0,Completed,81,False,False
3652,234,1,1,20250701,20250707.0,Completed,6,False,False
3653,234,1,1,20251001,20251207.0,Completed,67,False,False
3654,234,1,1,20260101,20260121.0,Completed,20,False,False
3655,234,1,1,20260401,20260425.0,Completed,24,False,False
3656,234,1,1,20260701,20260721.0,Completed,20,False,False
3657,234,9,1,20240701,20240709.0,Completed,8,False,False
3658,234,9,1,20241001,20241012.0,Completed,11,False,False
3659,234,9,1,20250101,20250107.0,Completed,6,False,False
3660,234,9,1,20250401,20250505.0,Completed,34,False,False
3661,234,9,1,20250701,20250723.0,Completed,22,False,False
3662,234,9,1,20251001,20251017.0,Completed,16,False,False
3663,234,9,1,20260101,20260111.0,Completed,10,False,False
3664,234,9,1,20260401,20260410.0,Completed,9,False,False
3665,234,9,1,20260701,20260720.0,Completed,19,False,False
3666,235,8,1,20240701,20240717.0,Completed,16,False,False
3667,235,8,1,20241001,20241030.0,Completed,29,False,False
3668,235,8,1,20250101,20250110.0,Completed,9,False,False
3669,235,8,1,20250401,20250409.0,Completed,8,False,False
3670,235,8,1,20250701,20250723.0,Completed,22,False,False
3671,235,8,1,20251001,20251026.0,Completed,25,False,False
3672,235,8,1,20260101,20260301.0,Completed,59,False,False
3673,235,8,1,20260401,20260404.0,Completed,3,False,False
3674,235,8,1,20260701,20260805.0,Completed,35,False,False
3675,235,7,1,20240701,20240716.0,Completed,15,False,False
3676,235,7,1,20241001,20241010.0,Completed,9,False,False
3677,235,7,1,20250101,20250120.0,Completed,19,False,False
3678,235,7,1,20250401,20250419.0,Completed,18,False,False
3679,235,7,1,20250701,20250710.0,Completed,9,False,False
3680,235,7,1,20251001,20251004.0,Completed,3,False,False
3681,235,7,1,20260101,20260205.0,Completed,35,False,False
3682,235,7,1,20260401,20260409.0,Completed,8,False,False
3683,235,7,1,20260701,20260708.0,Completed,7,False,False
3684,236,8,1,20240701,20240709.0,Completed,8,False,False
3685,236,8,1,20241001,20241025.0,Completed,24,False,False
3686,236,8,1,20250101,20250111.0,Completed,10,False,False
3687,236,8,1,20250401,20250409.0,Completed,8,False,False
3688,236,8,1,20250701,20250719.0,Completed,18,False,False
3689,236,8,1,20251001,20251017.0,Completed,16,False,False
3690,236,8,1,20260101,20260109.0,Completed,8,False,False
3691,236,8,1,20260401,20260404.0,Completed,3,False,False
3692,236,8,1,20260701,20260725.0,Completed,24,False,False
3693,236,7,1,20240701,20240717.0,Completed,16,False,False
3694,236,7,1,20241001,20241003.0,Completed,2,False,False
3695,236,7,1,20250101,20250209.0,Completed,39,False,False
3696,236,7,1,20250401,20250403.0,Completed,2,False,False
3697,236,7,1,20250701,20250708.0,Completed,7,False,False
3698,236,7,1,20251001,20251008.0,Completed,7,False,False
3699,236,7,1,20260101,20260110.0,Completed,9,False,False
3700,236,7,1,20260401,20260409.0,Completed,8,False,False
3701,236,7,1,20260701,20260706.0,Completed,5,False,False
3702,237,4,1,20240701,20240716.0,Completed,15,False,False
3703,237,4,1,20241001,20241027.0,Completed,26,False,False
3704,237,4,1,20250101,20250116.0,Completed,15,False,False
3705,237,4,1,20250401,20250418.0,Completed,17,False,False
3706,237,4,1,20250701,20250712.0,Completed,11,False,False
3707,237,4,1,20251001,20251016.0,Completed,15,False,False
3708,237,4,1,20260101,20260119.0,Completed,18,False,False
3709,237,4,1,20260401,20260423.0,Completed,22,False,False
3710,237,4,1,20260701,20260709.0,Completed,8,False,False
3711,237,3,1,20240701,20240715.0,Completed,14,False,False
3712,237,3,1,20241001,20241003.0,Completed,2,False,False
3713,237,3,1,20250101,20250403.0,Completed,92,False,False
3714,237,3,1,20250401,20250628.0,Completed,88,False,False
3715,237,3,1,20250701,20250727.0,Completed,26,False,False
3716,237,3,1,20251001,20251028.0,Completed,27,False,False
3717,237,3,1,20260101,20260316.0,Completed,74,False,False
3718,237,3,1,20260401,20260410.0,Completed,9,False,False
3719,237,3,1,20260701,20260714.0,Completed,13,False,False
3720,237,9,1,20240701,20240808.0,Completed,38,False,False
3721,237,9,1,20241001,20241011.0,Completed,10,False,False
3722,237,9,1,20250101,20250107.0,Completed,6,False,False
3723,237,9,1,20250401,20250420.0,Completed,19,False,False
3724,237,9,1,20250701,20250709.0,Completed,8,False,False
3725,237,9,1,20251001,20251104.0,Completed,34,False,False
3726,237,9,1,20260101,20260116.0,Completed,15,False,False
3727,237,9,1,20260401,20260409.0,Completed,8,False,False
3728,237,9,1,20260701,20260709.0,Completed,8,False,False
3729,238,4,1,20240701,20240719.0,Completed,18,False,False
3730,238,4,1,20241001,20241012.0,Completed,11,False,False
3731,238,4,1,20250101,20250111.0,Completed,10,False,False
3732,238,4,1,20250401,20250424.0,Completed,23,False,False
3733,238,4,1,20250701,20250807.0,Completed,37,False,False
3734,238,4,1,20251001,20251022.0,Completed,21,False,False
3735,238,4,1,20260101,20260108.0,Completed,7,False,False
3736,238,4,1,20260401,20260406.0,Completed,5,False,False
3737,238,4,1,20260701,20260723.0,Completed,22,False,False
3738,238,8,1,20240701,20240722.0,Completed,21,False,False
3739,238,8,1,20241001,20241011.0,Completed,10,False,False
3740,238,8,1,20250101,20250113.0,Completed,12,False,False
3741,238,8,1,20250401,20250409.0,Completed,8,False,False
3742,238,8,1,20250701,20250706.0,Completed,5,False,False
3743,238,8,1,20251001,20251009.0,Completed,8,False,False
3744,238,8,1,20260101,20260102.0,Completed,1,False,False
3745,238,8,1,20260401,20260501.0,Completed,30,False,False
3746,238,8,1,20260701,20260705.0,Completed,4,False,False
3747,239,2,1,20240701,20240727.0,Completed,26,False,False
3748,239,2,1,20241001,20241004.0,Completed,3,False,False
3749,239,2,1,20250101,20250210.0,Completed,40,False,False
3750,239,2,1,20250401,20250520.0,Completed,49,False,False
3751,239,2,1,20250701,20250729.0,Completed,28,False,False
3752,239,2,1,20251001,20251026.0,Completed,25,False,False
3753,239,2,1,20260101,20260116.0,Completed,15,False,False
3754,239,2,1,20260401,20260530.0,Completed,59,False,False
3755,239,2,1,20260701,20260707.0,Completed,6,False,False
3756,239,8,1,20240701,20240710.0,Completed,9,False,False
3757,239,8,1,20241001,20241008.0,Completed,7,False,False
3758,239,8,1,20250101,20250108.0,Completed,7,False,False
3759,239,8,1,20250401,20250430.0,Completed,29,False,False
3760,239,8,1,20250701,20250713.0,Completed,12,False,False
3761,239,8,1,20251001,20251009.0,Completed,8,False,False
3762,239,8,1,20260101,20260118.0,Completed,17,False,False
3763,239,8,1,20260401,20260417.0,Completed,16,False,False
3764,239,8,1,20260701,20260725.0,Completed,24,False,False
3765,240,4,1,20240701,20240719.0,Completed,18,False,False
3766,240,4,1,20241001,20241013.0,Completed,12,False,False
3767,240,4,1,20250101,20250114.0,Completed,13,False,False
3768,240,4,1,20250401,20250419.0,Completed,18,False,False
3769,240,4,1,20250701,20250707.0,Completed,6,False,False
3770,240,4,1,20251001,20251017.0,Completed,16,False,False
3771,240,4,1,20260101,20260207.0,Completed,37,False,False
3772,240,4,1,20260401,20260415.0,Completed,14,False,False
3773,240,4,1,20260701,20260711.0,Completed,10,False,False
3774,240,2,1,20240701,20240721.0,Completed,20,False,False
3775,240,2,1,20241001,20241104.0,Completed,34,False,False
3776,240,2,1,20250101,20250131.0,Completed,30,False,False
3777,240,2,1,20250401,20250513.0,Completed,42,False,False
3778,240,2,1,20250701,20250717.0,Completed,16,False,False
3779,240,2,1,20251001,20251024.0,Completed,23,False,False
3780,240,2,1,20260101,20260217.0,Completed,47,False,False
3781,240,2,1,20260401,20260520.0,Completed,49,False,False
3782,240,2,1,20260701,20260819.0,Completed,49,False,False
3783,240,9,1,20240701,20240723.0,Completed,22,False,False
3784,240,9,1,20241001,20241023.0,Completed,22,False,False
3785,240,9,1,20250101,20250116.0,Completed,15,False,False
3786,240,9,1,20250401,20250405.0,Completed,4,False,False
3787,240,9,1,20250701,20250705.0,Completed,4,False,False
3788,240,9,1,20251001,20251015.0,Completed,14,False,False
3789,240,9,1,20260101,20260115.0,Completed,14,False,False
3790,240,9,1,20260401,20260408.0,Completed,7,False,False
3791,240,9,1,20260701,20260708.0,Completed,7,False,False
3792,241,8,1,20240701,20240713.0,Completed,12,False,False
3793,241,8,1,20241001,20241121.0,Completed,51,False,False
3794,241,8,1,20250101,20250107.0,Completed,6,False,False
3795,241,8,1,20250401,20250411.0,Completed,10,False,False
3796,241,8,1,20250701,20250725.0,Completed,24,False,False
3797,241,8,1,20251001,20251022.0,Completed,21,False,False
3798,241,8,1,20260101,20260117.0,Completed,16,False,False
3799,241,8,1,20260401,20260403.0,Completed,2,False,False
3800,241,8,1,20260701,20260712.0,Completed,11,False,False
3801,242,4,1,20240701,20240812.0,Completed,42,False,False
3802,242,4,1,20241001,20241008.0,Completed,7,False,False
